Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.424,75.655,75.882,76.105,76.322,76.531,76.732,76.925,77.109,77.287,77.46
Colombia,COL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.0984191894531,98.2393798828125,..,..,98.5409469604492,98.5347290039063,98.6683120727539,..,98.8516464233398,..,..
Colombia,COL,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,74190,71900,70020,70260,70510,71200,71920,74540,76700,..,..
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,15.8,15.3,14.8,14.3,13.9,13.4,13,12.6,12.2,11.8,..
Colombia,COL,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,10,9.7,9.4,9.1,8.8,8.5,8.2,8,7.7,7.5,..
Colombia,COL,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,22460,21700,21230,19770,20320,19790,19890,21080,21720,..,..
Colombia,COL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,82.2974674145602,83.3530732131057,84.4057541451035,85.4553652542572,86.5019676296613,87.5458273898057,88.5869940204514,89.6253577567162,..,..,..
Colombia,COL,"Population, total",SP.POP.TOTL,45222699,45662747,46075721,46495492,46967706,47520667,48175048,48909844,49661056,50339443,50882884
Colombia,COL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,72.1206919763059,83.46528973035,79.5501941031153,73.9986754585505,74.0383106787808,68.236811220424,..,..,..,..,..
Colombia,COL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,27.9315350231324,26.7810366177938,26.6442913141333,24.4704895139289,24.4418090930349,23.5647575160943,..,..,..,..,..
Colombia,COL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.04,..,..,..,..,5.78,..,..,5.74,..,..
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,15.04
Colombia,COL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.98,10.11,9.74,9.05,8.57,8.3,8.69,8.87,9.11,9.96,15.44
Colombia,COL,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,9.4719295501709,9.52340984344482,9.464280128479,10.0754098892212,10.5114498138428,10.3048801422119,10.9017200469971,..,11.7552995681763,..,..
Colombia,COL,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,15.6797399520874,16.2140693664551,17.0799694061279,18.5945796966553,19.7050495147705,19.5199699401855,20.1363105773926,..,21.2513294219971,..,..
Colombia,COL,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,72.1011734008789,73.0072402954102,73.5705184936523,74.5066604614258,75.4039764404297,76.0012817382813,77.0550918579102,..,78.9025573730469,..,..
Colombia,COL,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,2.8,2.3,2.3,2.2,2,1.7,1.8,1.6,1.7,1.9,..
Colombia,COL,Gini index (World Bank estimate),SI.POV.GINI,54.6,53.5,52.6,52.6,52.6,51,50.6,49.7,50.4,51.3,..
Denmark,DNK,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,48009.8350091024,48199.825457718,48427.045093668,49816.1705886331,51370.43805189,52359.6558540745,53175.0428867371,53678.4778287259,54591.5759689254,56579.316537044,..
Denmark,DNK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,48009.8350091024,51277.2447015693,48730.6721763821,51895.7911851586,53744.9900305491,45797.382890389,46789.8616713377,48687.2120684181,52447.8442706525,51806.7364276828,..
Denmark,DNK,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.8901720480792,63.3985387697384,65.6,65.7,66.315775,65.847475,65.64075,65.782225,65.8,..,..
Denmark,DNK,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,4.99498635503965,6.63367450085431,7.85952987484498,7.65236044737349,9.89182751386271,11.7489461107418,..,..,..,..,..
Denmark,DNK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.4,10.6,10.4,10,10.1,10.2,10.8,10.6,10.6,10.5,10.916
Denmark,DNK,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.149629522797828,0.132056535234405,0.116836322373783,0.121118081063917,0.106607338691929,0.0978751545731861,0.0998200902137711,0.0914556434499161,0.0896425360368271,..,..
Denmark,DNK,CO2 emissions (kt),EN.ATM.CO2E.KT,48180,43090,38210,39980,35760,33600,35380,33330,33380,..,..
Denmark,DNK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.8,9.4,9.4,9.3,9.1,9.2,9.2,9.2,9.5,9.3,9.866
Denmark,DNK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,6327.50645629896,6165.97361994424,6038.55230693622,6039.43200024506,5858.80153628748,..,..,..,..,..,..
Denmark,DNK,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,43.7599711800731,39.6718612506742,34.3278720562848,41.1363440117434,34.3773303504847,24.5448578436453,..,..,..,..,..
Denmark,DNK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0.0540373629766867,0.0482556984302705,0.0553727891599622,0.0374176093025933,0.046607009694258,0.0621826095968494,..,..,..,..,..
Denmark,DNK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,..,..,..,..,..
Denmark,DNK,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,20.3437805568422,16.5800902665418,13.6542783622683,9.83507469130472,6.49080288342033,6.2735343904377,..,..,..,..,..
Denmark,DNK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.99166280685503,1.28587243464191,1.31266082538028,1.01027545117002,0.981854337559036,1.08128648910077,..,..,..,..,..
Denmark,DNK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.53999996185303,2.40000009536743,2.64000010490417,2.58999991416931,2.48000001907349,2.49000000953674,2.32999992370605,2.10999989509583,2.19000005722046,2.22000002861023,..
Denmark,DNK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.8700008392334,20.0400009155273,19.7700004577637,19.6399993896484,19.3700008392334,19.4200000762939,19.0499992370605,18.9400005340576,18.9099998474121,18.5499992370605,..
Denmark,DNK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,77.5899963378906,77.5699996948242,77.5899963378906,77.7699966430664,78.1500015258789,78.0800018310547,78.620002746582,78.9499969482422,78.9000015258789,79.2300033569336,..
Denmark,DNK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,321995279401.502,326299640707.019,327038708713.874,330091094977.815,335436569740.648,343294476994.931,354437668050.905,364438964537.519,372367867708.325,382978543873.05,372510633673.233
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.41948663073603,0.920393685285319,-0.149916088315891,0.513424427502201,1.10543346611018,1.62216625804921,2.44336887407066,2.16235511316152,1.67027371371931,2.4818373088567,-3.01654547888552
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61598.5367043936,60213.0921454746,60908.8351349442
Denmark,DNK,GDP per capita (current LCU),NY.GDP.PCAP.CN,326429.17791085,331537.517691181,338903.309123087,343668.816291987,351054.091849437,358293.711972043,367982.635854337,380393.340826855,388971.27710474,401588.003588319,398474.870031299
Denmark,DNK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.5,3.13,..,3.07,2.69,2.53,2.6,2.61,2.43,2.6,..
Denmark,DNK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,77.94,77.56,76.9,76.3,76.42,76.86,77.43,77.89,78.2,79.01,..
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.1,79.8,80.0512195121951,80.3,80.7,80.7024390243902,80.8536585365854,81.1024390243903,80.9536585365854,81.2024390243903,80.987243902439
Denmark,DNK,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,7780,7620,7470,7340,7210,7180,7170,7090,7140,..,..
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5,3.4,3.4,3.5,3.5,3.5,3.5,3.4,3.3,3.2,..
Denmark,DNK,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2.9,3,3.1,3.2,3.2,3.3,3.2,3.2,3.1,3,..
Denmark,DNK,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,4840,4810,4850,4760,4940,5100,5080,5080,4740,..,..
Denmark,DNK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.5972370583087,99.5972287633355,99.5972291186618,99.5972349958882,99.5972334294952,99.5972276070737,99.5972292785247,99.5972288164915,..,..,..
Denmark,DNK,"Population, total",SP.POP.TOTL,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404
Denmark,DNK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,31.9823992589162,40.2537682023333,48.32741604508,45.9603373341393,55.9004474272931,65.5059246208588,..,..,..,..,..
Denmark,DNK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.3548364626267,23.8989672739058,27.2819568791468,27.3428385982791,30.2716312824144,33.1702771730605,..,..,..,..,..
Denmark,DNK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11,..,..,..,..,10.36,..,..,10.26,..,..
Denmark,DNK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.75,7.77,7.8,7.38,6.93,6.28,5.99,5.83,5.13,5.02,5.64
Denmark,DNK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.75,7.77,7.8,7.38,6.93,6.28,5.99,5.83,5.13,5.02,5.66
Denmark,DNK,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,28.9782695770264,30.3837299346924,30.979829788208,..,32.3588409423828,..,..
Denmark,DNK,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,..,..,34.8797302246094,35.7636909484863,..,37.1166496276855,..,..
Denmark,DNK,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..
Denmark,DNK,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,0,0,0,0.3,0.1,0.1,0.2,0.1,0.1,..,..
Denmark,DNK,Gini index (World Bank estimate),SI.POV.GINI,27.2,27.3,27.8,28.5,28.4,28.2,28.2,28.7,28.2,..,..
Finland,FIN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,38271.3398592654,38457.7641362977,37400.3656760361,36989.0475116366,37177.347142738,37821.051781949,38590.959807986,39537.9358944907,40249.9612768328,40657.985413944,..
Finland,FIN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,38271.3398592654,41749.2165628289,38731.3050104003,40448.5159117848,41116.2733682683,35090.6771664916,35774.3733273923,37786.2705105671,40882.3922660699,39812.0570709102,..
Finland,FIN,Agricultural land (% of land area),AG.LND.AGRI.ZS,7.54162553471537,7.52443318305966,7.51949718648195,7.43196551383724,7.46026522754944,7.48050409660755,7.48576881313547,7.4690708081074,7.47565148723348,..,..
Finland,FIN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,19.8224166188876,21.0095077300746,23.2640077291468,23.1515969057766,23.1708706917668,25.3513137210655,..,..,..,..,..
Finland,FIN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.4,11.1,11,10.7,10.5,10.1,9.6,9.1,8.6,8.3,8.866
Finland,FIN,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.250697294883822,0.21549869905666,0.195912692255287,0.200816176561273,0.185368089148617,0.171025610303318,0.177575967741369,0.161917823603991,0.164837709380103,..,..
Finland,FIN,CO2 emissions (kt),EN.ATM.CO2E.KT,62530,55120,49410,50190,46160,42820,45710,43010,44360,..,..
Finland,FIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5,9.4,9.6,9.5,9.6,9.6,9.8,9.8,9.9,9.8,9.867
Finland,FIN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16484.0942753711,15710.9737593054,15689.2233076239,15510.8355034738,15249.9893802302,..,..,..,..,..,..
Finland,FIN,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,18.7557329498971,14.020217412008,10.7838263907628,15.7177540452166,12.3593855552618,8.30357012697348,..,..,..,..,..
Finland,FIN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,16.0175521233607,16.9317424252731,23.9437019783841,18.0164755743295,19.6742737979851,24.4456754668571,..,..,..,..,..
Finland,FIN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,28.2618935468676,31.5465095712983,32.6468875601824,33.1279733920878,34.6286016389109,33.8979838768459,..,..,..,..,..
Finland,FIN,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,13.9561692738677,12.8488047781663,9.55248469699337,9.52608164811878,8.10790965430141,7.57321748764523,..,..,..,..,..
Finland,FIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.599945459503681,0.565978694167426,0.443112581840906,0.328388789873276,0.346579728023027,0.309051416242693,..,..,..,..,..
Finland,FIN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.44000005722046,4.23000001907349,4.15999984741211,4.13000011444092,4.26000022888184,4.21999979019165,3.86999988555908,3.75999999046326,3.71000003814697,3.77999997138977,..
Finland,FIN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.2999992370605,23,22.7900009155273,22.8500003814697,21.8999996185303,21.7000007629395,22.1599998474121,22.1599998474121,22.3400001525879,21.6399993896484,..
Finland,FIN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.2600021362305,72.7799987792969,73.0599975585938,73.0199966430664,73.8499984741211,74.0699996948242,73.9800033569336,74.0800018310547,73.9499969482422,74.5800018310547,..
Finland,FIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,249424310816.667,255778806281.83,252204180501.055,249930064696.187,249018049503.61,250371859068.695,257410958145.949,265628570361.662,269113179058.496,272538565989.577,264979499809.023
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.71496673450685,2.07339631453335,-1.86559117436354,-1.35721561109078,-0.776108383146138,0.213029419665261,2.5163798952421,2.95053137282473,1.17754306339309,1.16130970960246,-2.93377728647859
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,46505.3031791811,51148.9316365833,47708.0612784469,49892.2233632732,50327.2402902632,42801.9081167285,43814.0265056965,46412.1364777169,50037.7289783179,48711.5642079496,49041.3422565659
Finland,FIN,GDP per capita (current LCU),NY.GDP.PCAP.CN,35079.3682756604,36746.10338899,37133.0027441964,37566.1062421355,37882.7328402831,38577.2066988945,39582.5307539912,41084.2788606252,42370.5812230023,43512.8837515752,42936.0088625005
Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.85,5.52,5.3,4.87,4.53,4.35,3.97,3.28,3.61,..,..
Finland,FIN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,74.34,74.67,74.96,74.91,75.21,75.63,75.78,76.64,77.79,78.15,..
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.8707317073171,80.4707317073171,80.6268292682927,80.9756097560976,81.1804878048781,81.4804878048781,81.4292682926829,81.6317073170732,81.7341463414634,81.7853658536586,82.0073658536586
Finland,FIN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,5150,4990,4940,4810,4670,4600,4470,4340,4240,..,..
Finland,FIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.5,2.4,2.2,2.2,2.1,2,2,2,2,1.9,..
Finland,FIN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,1.7,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.4,1.4,..
Finland,FIN,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,5030,4570,4580,4650,4700,4680,4650,4650,4670,..,..
Finland,FIN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.4480005203213,99.4479596154442,99.4479213941194,99.4478882875375,99.4478782768771,99.4478672034731,99.4478561836171,99.4478441199711,..,..,..
Finland,FIN,"Population, total",SP.POP.TOTL,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5530719
Finland,FIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,29.9910751915115,32.890708969946,40.5618440300521,35.966992716505,38.5804916732752,44.49903056985,..,..,..,..,..
Finland,FIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,33.5820641792945,35.2579798551138,38.8026670058552,38.4797058653809,41.2352406498046,43.2352625898503,..,..,..,..,..
Finland,FIN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.59,..,..,..,..,11.18,..,..,10.78,..,..
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.39,7.78,7.69,8.19,8.66,9.38,8.82,8.64,7.36,6.69,7.76
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.39,7.78,7.69,8.19,8.66,9.38,8.82,8.64,7.36,6.7,7.83
Finland,FIN,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,21.1388092041016,21.8909206390381,22.5055408477783,23.0319995880127,..,24.3361492156982,..,..,..
Finland,FIN,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..,..,34.354549407959,34.8222808837891,35.0964317321777,..,36.2037696838379,..,..,..
Finland,FIN,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,0,0,0,0.1,0,0.1,0,0.1,0,..,..
Finland,FIN,Gini index (World Bank estimate),SI.POV.GINI,27.7,27.6,27.1,27.2,26.8,27.1,27.1,27.4,27.3,..,..
France,FRA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,34362.6410780707,34779.5533751679,34464.7361045124,34623.9731587983,34859.64084651,35587.5014374547,35928.8162067696,36533.8338226862,36837.024916999,37210.4083987854,..
France,FRA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,34362.6410780707,37138.156730722,34395.2492269055,35867.2034264034,36186.2150640916,30896.1932327535,31182.4195826358,32664.0458026278,34884.9682973104,33723.902989713,..
France,FRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.8279247639972,52.7408105457514,52.6790818124871,52.549232317366,52.5360830014044,52.4637617636155,52.4475461002233,52.410066897145,52.3417653321937,..,..
France,FRA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,44.9792643559935,47.7200784759466,46.4504114320475,46.4461226935631,49.5904171808079,49.0615406348183,..,..,..,..,..
France,FRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.9,12.7,12.6,12.4,12.4,12,11.8,11.5,11.3,11.2,11.011
France,FRA,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,..
France,FRA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.131536970342379,0.123383902568306,0.124031331020178,0.123430601142798,0.110603071352913,0.111537283403533,0.111106785534648,0.109885698437877,0.105766449320433,..,..
France,FRA,CO2 emissions (kt),EN.ATM.CO2E.KT,347940,333530,336330,336630,304530,310520,312710,316360,309960,..,..
France,FRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.5,8.4,8.7,8.7,8.4,8.9,8.9,9.1,9.1,9.1,9.415
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7734.72702051232,7232.97868415136,7363.42323479625,7367.84376840236,6939.94352490927,..,..,..,..,..,..
France,FRA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,4.66342362458687,3.11121096382835,3.70112442613554,4.29023817416265,2.15702898563713,2.16044891338683,..,..,..,..,..
France,FRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,11.1137102705193,8.05050550438104,10.4846442709979,12.4687030545819,11.2619354468656,9.66114989689331,..,..,..,..,..
France,FRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,75.9405265069956,79.5116603010559,75.9627798342556,74.7044863069252,78.2355882895947,77.6278008284028,..,..,..,..,..
France,FRA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,4.21028381048584,4.80880700966075,3.89558211417827,3.02813374992066,2.29146240255818,3.51272595626573,..,..,..,..,..
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.978760732608522,0.615232532015277,1.10942664445313,0.448031201732176,0.376055078267135,0.382612769612454,..,..,..,..,..
France,FRA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.91000008583069,2.91000008583069,2.92000007629395,3.07999992370605,2.84999990463257,2.71000003814697,2.85999989509583,2.60999989509583,2.5,2.52999997138977,..
France,FRA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.25,22.1700000762939,21.7600002288818,21.3099994659424,20.5300006866455,20.3199996948242,20.2299995422363,20.4099998474121,20.2399997711182,20.4300003051758,..
France,FRA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,74.8399963378906,74.9199981689453,75.3199996948242,75.620002746582,76.620002746582,76.9700012207031,76.9100036621094,76.9800033569336,77.2699966430664,77.0400009155273,..
France,FRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2645187882116.67,2703188933543.06,2711653557481.26,2727281540260.42,2753359344138.85,2784001820060.14,2814499568997.83,2878991574857.68,2930607976267.93,2974818953250.52,2733415158875.63
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.44700813155868,1.6996129650087,-0.171206729763156,0.0599163796786826,0.479077572349041,0.754024352327519,0.829056664516742,1.99499844733441,1.51387455072975,1.28671156803534,-8.30941150626434
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,40677.9851405443,43848.106054888,40872.3624615688,42605.0443782179,43068.5487241739,36652.9223052178,37062.5335723829,38781.0494870836,41546.7030364922,40380.0987725432,38625.0673845578
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,30683.76989091,31501.0888194564,31812.5177753321,32079.2603670816,32418.9110256509,33035.1477796448,33483.0873112961,34329.1986224338,35180.6125397585,36070.583491549,33816.4935792723
France,FRA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.43,6.36,6.34,6.28,6.2,6.13,6.06,5.98,5.91,..,..
France,FRA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,70.17,70.05,70.58,71.01,70.94,71.23,71.44,71.6,72.01,71.82,..
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6634146341463,82.1146341463415,81.9682926829268,82.219512195122,82.719512195122,82.3219512195122,82.5731707317073,82.5756097560976,82.7243902439024,82.5780487804878,82.6576829268293
France,FRA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,65990,63990,63110,62730,61860,61040,59940,59130,58340,..,..
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.8,..
France,FRA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2.3,2.2,2.2,2.3,2.4,2.4,2.4,2.5,2.6,2.7,..
France,FRA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,38620,36660,37240,38310,38300,38910,37550,38470,38030,..,..
France,FRA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.6554798312812,98.654715493148,98.6539420974658,98.6531656580999,98.6523831996405,98.6515991661262,98.6508061199955,98.6500115526393,..,..,..
France,FRA,"Population, total",SP.POP.TOTL,65027505,65342789,65659814,65998685,66312067,66548272,66724104,66918020,67101930,67248926,67391582
France,FRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,13.8573593131131,11.5747472478095,14.8273540719154,17.045286239218,16.4559049430271,15.8576666299907,..,..,..,..,..
France,FRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.8458733047694,10.9136904355435,12.372958762063,13.4773744348411,13.3470246384899,13.4992623166677,..,..,..,..,..
France,FRA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.4,..,..,..,..,12.64,..,..,12.33,..,..
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.87,8.81,9.4,9.92,10.29,10.35,10.05,9.41,9.02,8.41,8.01
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.87,8.81,9.4,9.92,10.29,10.35,10.04,9.41,9.02,8.44,8.62
